,animal,pair,strain,region,wavelength,value,experiment,movement,region_mvmt
22384,61,1,SAY47,pm7,r,1.4621171146218048,2017_02_22-HD233_SAY47,0,AnteriorBulb
22385,61,1,SAY47,pm7,r,1.4621171146218048,2017_02_22-HD233_SAY47,0,PosteriorBulb
22386,61,1,SAY47,pm7,r,1.4621171146218048,2017_02_22-HD233_SAY47,0,SidesOfTip
22387,61,1,SAY47,pm7,r,1.4621171146218048,2017_02_22-HD233_SAY47,0,Tip
22388,62,1,SAY47,pm7,r,1.5475781384770972,2017_02_22-HD233_SAY47,0,AnteriorBulb
22389,62,1,SAY47,pm7,r,1.5475781384770972,2017_02_22-HD233_SAY47,0,PosteriorBulb
22390,62,1,SAY47,pm7,r,1.5475781384770972,2017_02_22-HD233_SAY47,0,SidesOfTip
22391,62,1,SAY47,pm7,r,1.5475781384770972,2017_02_22-HD233_SAY47,0,Tip
22392,63,1,SAY47,pm7,r,1.6292101634162106,2017_02_22-HD233_SAY47,0,AnteriorBulb
22393,63,1,SAY47,pm7,r,1.6292101634162106,2017_02_22-HD233_SAY47,0,PosteriorBulb
22394,63,1,SAY47,pm7,r,1.6292101634162106,2017_02_22-HD233_SAY47,0,SidesOfTip
22395,63,1,SAY47,pm7,r,1.6292101634162106,2017_02_22-HD233_SAY47,0,Tip
22396,64,1,SAY47,pm7,r,1.5534492073406667,2017_02_22-HD233_SAY47,0,AnteriorBulb
22397,64,1,SAY47,pm7,r,1.5534492073406667,2017_02_22-HD233_SAY47,0,PosteriorBulb
22398,64,1,SAY47,pm7,r,1.5534492073406667,2017_02_22-HD233_SAY47,0,SidesOfTip
22399,64,1,SAY47,pm7,r,1.5534492073406667,2017_02_22-HD233_SAY47,0,Tip
22400,65,1,SAY47,pm7,r,1.5765803594968368,2017_02_22-HD233_SAY47,0,AnteriorBulb
22401,65,1,SAY47,pm7,r,1.5765803594968368,2017_02_22-HD233_SAY47,0,PosteriorBulb
22402,65,1,SAY47,pm7,r,1.5765803594968368,2017_02_22-HD233_SAY47,0,SidesOfTip
22403,65,1,SAY47,pm7,r,1.5765803594968368,2017_02_22-HD233_SAY47,0,Tip
22404,66,1,SAY47,pm7,r,1.5886529022539013,2017_02_22-HD233_SAY47,0,AnteriorBulb
22405,66,1,SAY47,pm7,r,1.5886529022539013,2017_02_22-HD233_SAY47,0,PosteriorBulb
22406,66,1,SAY47,pm7,r,1.5886529022539013,2017_02_22-HD233_SAY47,0,SidesOfTip
22407,66,1,SAY47,pm7,r,1.5886529022539013,2017_02_22-HD233_SAY47,0,Tip
22408,67,1,SAY47,pm7,r,1.4872471790122215,2017_02_22-HD233_SAY47,0,AnteriorBulb
22409,67,1,SAY47,pm7,r,1.4872471790122215,2017_02_22-HD233_SAY47,0,PosteriorBulb
22410,67,1,SAY47,pm7,r,1.4872471790122215,2017_02_22-HD233_SAY47,0,SidesOfTip
22411,67,1,SAY47,pm7,r,1.4872471790122215,2017_02_22-HD233_SAY47,0,Tip
22412,68,1,SAY47,pm7,r,1.5984447590114186,2017_02_22-HD233_SAY47,0,AnteriorBulb
22413,68,1,SAY47,pm7,r,1.5984447590114186,2017_02_22-HD233_SAY47,0,PosteriorBulb
22414,68,1,SAY47,pm7,r,1.5984447590114186,2017_02_22-HD233_SAY47,0,SidesOfTip
22415,68,1,SAY47,pm7,r,1.5984447590114186,2017_02_22-HD233_SAY47,0,Tip
22416,69,1,SAY47,pm7,r,1.573840151728678,2017_02_22-HD233_SAY47,1,AnteriorBulb
22417,69,1,SAY47,pm7,r,1.573840151728678,2017_02_22-HD233_SAY47,0,PosteriorBulb
22418,69,1,SAY47,pm7,r,1.573840151728678,2017_02_22-HD233_SAY47,0,SidesOfTip
22419,69,1,SAY47,pm7,r,1.573840151728678,2017_02_22-HD233_SAY47,0,Tip
22420,70,1,SAY47,pm7,r,1.3818729311957774,2017_02_22-HD233_SAY47,0,AnteriorBulb
22421,70,1,SAY47,pm7,r,1.3818729311957774,2017_02_22-HD233_SAY47,0,PosteriorBulb
22422,70,1,SAY47,pm7,r,1.3818729311957774,2017_02_22-HD233_SAY47,0,SidesOfTip
22423,70,1,SAY47,pm7,r,1.3818729311957774,2017_02_22-HD233_SAY47,0,Tip
22424,71,1,SAY47,pm7,r,1.4013015702977096,2017_02_22-HD233_SAY47,0,AnteriorBulb
22425,71,1,SAY47,pm7,r,1.4013015702977096,2017_02_22-HD233_SAY47,0,PosteriorBulb
22426,71,1,SAY47,pm7,r,1.4013015702977096,2017_02_22-HD233_SAY47,0,SidesOfTip
22427,71,1,SAY47,pm7,r,1.4013015702977096,2017_02_22-HD233_SAY47,0,Tip
22428,72,1,SAY47,pm7,r,1.5214153727898285,2017_02_22-HD233_SAY47,0,AnteriorBulb
22429,72,1,SAY47,pm7,r,1.5214153727898285,2017_02_22-HD233_SAY47,0,PosteriorBulb
22430,72,1,SAY47,pm7,r,1.5214153727898285,2017_02_22-HD233_SAY47,0,SidesOfTip
22431,72,1,SAY47,pm7,r,1.5214153727898285,2017_02_22-HD233_SAY47,0,Tip
22432,73,1,SAY47,pm7,r,1.4667843607389108,2017_02_22-HD233_SAY47,0,AnteriorBulb
22433,73,1,SAY47,pm7,r,1.4667843607389108,2017_02_22-HD233_SAY47,0,PosteriorBulb
22434,73,1,SAY47,pm7,r,1.4667843607389108,2017_02_22-HD233_SAY47,0,SidesOfTip
22435,73,1,SAY47,pm7,r,1.4667843607389108,2017_02_22-HD233_SAY47,0,Tip
22436,74,1,SAY47,pm7,r,1.4047969168504773,2017_02_22-HD233_SAY47,0,AnteriorBulb
22437,74,1,SAY47,pm7,r,1.4047969168504773,2017_02_22-HD233_SAY47,0,PosteriorBulb
22438,74,1,SAY47,pm7,r,1.4047969168504773,2017_02_22-HD233_SAY47,0,SidesOfTip
22439,74,1,SAY47,pm7,r,1.4047969168504773,2017_02_22-HD233_SAY47,0,Tip
22440,75,1,SAY47,pm7,r,1.4978480205333526,2017_02_22-HD233_SAY47,0,AnteriorBulb
22441,75,1,SAY47,pm7,r,1.4978480205333526,2017_02_22-HD233_SAY47,0,PosteriorBulb
22442,75,1,SAY47,pm7,r,1.4978480205333526,2017_02_22-HD233_SAY47,0,SidesOfTip
22443,75,1,SAY47,pm7,r,1.4978480205333526,2017_02_22-HD233_SAY47,0,Tip
22444,76,1,SAY47,pm7,r,1.5384118239855193,2017_02_22-HD233_SAY47,0,AnteriorBulb
22445,76,1,SAY47,pm7,r,1.5384118239855193,2017_02_22-HD233_SAY47,0,PosteriorBulb
22446,76,1,SAY47,pm7,r,1.5384118239855193,2017_02_22-HD233_SAY47,0,SidesOfTip
22447,76,1,SAY47,pm7,r,1.5384118239855193,2017_02_22-HD233_SAY47,0,Tip
22448,77,1,SAY47,pm7,r,1.5906150208965986,2017_02_22-HD233_SAY47,0,AnteriorBulb
22449,77,1,SAY47,pm7,r,1.5906150208965986,2017_02_22-HD233_SAY47,0,PosteriorBulb
22450,77,1,SAY47,pm7,r,1.5906150208965986,2017_02_22-HD233_SAY47,0,SidesOfTip
22451,77,1,SAY47,pm7,r,1.5906150208965986,2017_02_22-HD233_SAY47,0,Tip
22452,78,1,SAY47,pm7,r,1.5676803871421092,2017_02_22-HD233_SAY47,0,AnteriorBulb
22453,78,1,SAY47,pm7,r,1.5676803871421092,2017_02_22-HD233_SAY47,0,PosteriorBulb
22454,78,1,SAY47,pm7,r,1.5676803871421092,2017_02_22-HD233_SAY47,0,SidesOfTip
22455,78,1,SAY47,pm7,r,1.5676803871421092,2017_02_22-HD233_SAY47,0,Tip
22456,79,1,SAY47,pm7,r,1.6546421794483765,2017_02_22-HD233_SAY47,0,AnteriorBulb
22457,79,1,SAY47,pm7,r,1.6546421794483765,2017_02_22-HD233_SAY47,0,PosteriorBulb
22458,79,1,SAY47,pm7,r,1.6546421794483765,2017_02_22-HD233_SAY47,0,SidesOfTip
22459,79,1,SAY47,pm7,r,1.6546421794483765,2017_02_22-HD233_SAY47,0,Tip
22460,80,1,SAY47,pm7,r,1.5296401534400395,2017_02_22-HD233_SAY47,0,AnteriorBulb
22461,80,1,SAY47,pm7,r,1.5296401534400395,2017_02_22-HD233_SAY47,0,PosteriorBulb
22462,80,1,SAY47,pm7,r,1.5296401534400395,2017_02_22-HD233_SAY47,0,SidesOfTip
22463,80,1,SAY47,pm7,r,1.5296401534400395,2017_02_22-HD233_SAY47,0,Tip
22464,81,1,SAY47,pm7,r,1.6420459563970735,2017_02_22-HD233_SAY47,0,AnteriorBulb
22465,81,1,SAY47,pm7,r,1.6420459563970735,2017_02_22-HD233_SAY47,0,PosteriorBulb
22466,81,1,SAY47,pm7,r,1.6420459563970735,2017_02_22-HD233_SAY47,0,SidesOfTip
22467,81,1,SAY47,pm7,r,1.6420459563970735,2017_02_22-HD233_SAY47,0,Tip
22468,82,1,SAY47,pm7,r,1.594229275356272,2017_02_22-HD233_SAY47,0,AnteriorBulb
22469,82,1,SAY47,pm7,r,1.594229275356272,2017_02_22-HD233_SAY47,0,PosteriorBulb
22470,82,1,SAY47,pm7,r,1.594229275356272,2017_02_22-HD233_SAY47,0,SidesOfTip
22471,82,1,SAY47,pm7,r,1.594229275356272,2017_02_22-HD233_SAY47,0,Tip
22472,83,1,SAY47,pm7,r,1.5976879996569082,2017_02_22-HD233_SAY47,0,AnteriorBulb
22473,83,1,SAY47,pm7,r,1.5976879996569082,2017_02_22-HD233_SAY47,0,PosteriorBulb
22474,83,1,SAY47,pm7,r,1.5976879996569082,2017_02_22-HD233_SAY47,0,SidesOfTip
22475,83,1,SAY47,pm7,r,1.5976879996569082,2017_02_22-HD233_SAY47,0,Tip
22476,84,1,SAY47,pm7,r,1.489621956056606,2017_02_22-HD233_SAY47,0,AnteriorBulb
22477,84,1,SAY47,pm7,r,1.489621956056606,2017_02_22-HD233_SAY47,0,PosteriorBulb
22478,84,1,SAY47,pm7,r,1.489621956056606,2017_02_22-HD233_SAY47,0,SidesOfTip
22479,84,1,SAY47,pm7,r,1.489621956056606,2017_02_22-HD233_SAY47,0,Tip
22480,85,1,SAY47,pm7,r,1.4591287192682676,2017_02_22-HD233_SAY47,0,AnteriorBulb
22481,85,1,SAY47,pm7,r,1.4591287192682676,2017_02_22-HD233_SAY47,0,PosteriorBulb
22482,85,1,SAY47,pm7,r,1.4591287192682676,2017_02_22-HD233_SAY47,0,SidesOfTip
22483,85,1,SAY47,pm7,r,1.4591287192682676,2017_02_22-HD233_SAY47,1,Tip
22484,86,1,SAY47,pm7,r,1.5844249562760517,2017_02_22-HD233_SAY47,0,AnteriorBulb
22485,86,1,SAY47,pm7,r,1.5844249562760517,2017_02_22-HD233_SAY47,0,PosteriorBulb
22486,86,1,SAY47,pm7,r,1.5844249562760517,2017_02_22-HD233_SAY47,0,SidesOfTip
22487,86,1,SAY47,pm7,r,1.5844249562760517,2017_02_22-HD233_SAY47,0,Tip
22488,87,1,SAY47,pm7,r,1.5286396367188442,2017_02_22-HD233_SAY47,0,AnteriorBulb
22489,87,1,SAY47,pm7,r,1.5286396367188442,2017_02_22-HD233_SAY47,0,PosteriorBulb
22490,87,1,SAY47,pm7,r,1.5286396367188442,2017_02_22-HD233_SAY47,0,SidesOfTip
22491,87,1,SAY47,pm7,r,1.5286396367188442,2017_02_22-HD233_SAY47,0,Tip
22492,88,1,SAY47,pm7,r,1.529729278817705,2017_02_22-HD233_SAY47,0,AnteriorBulb
22493,88,1,SAY47,pm7,r,1.529729278817705,2017_02_22-HD233_SAY47,0,PosteriorBulb
22494,88,1,SAY47,pm7,r,1.529729278817705,2017_02_22-HD233_SAY47,0,SidesOfTip
22495,88,1,SAY47,pm7,r,1.529729278817705,2017_02_22-HD233_SAY47,0,Tip
22496,89,1,SAY47,pm7,r,1.443249315593752,2017_02_22-HD233_SAY47,0,AnteriorBulb
22497,89,1,SAY47,pm7,r,1.443249315593752,2017_02_22-HD233_SAY47,0,PosteriorBulb
22498,89,1,SAY47,pm7,r,1.443249315593752,2017_02_22-HD233_SAY47,0,SidesOfTip
22499,89,1,SAY47,pm7,r,1.443249315593752,2017_02_22-HD233_SAY47,0,Tip
22500,90,1,SAY47,pm7,r,1.4604732096203608,2017_02_22-HD233_SAY47,0,AnteriorBulb
22501,90,1,SAY47,pm7,r,1.4604732096203608,2017_02_22-HD233_SAY47,0,PosteriorBulb
22502,90,1,SAY47,pm7,r,1.4604732096203608,2017_02_22-HD233_SAY47,0,SidesOfTip
22503,90,1,SAY47,pm7,r,1.4604732096203608,2017_02_22-HD233_SAY47,0,Tip
22504,91,1,SAY47,pm7,r,1.3433048655118596,2017_02_22-HD233_SAY47,0,AnteriorBulb
22505,91,1,SAY47,pm7,r,1.3433048655118596,2017_02_22-HD233_SAY47,0,PosteriorBulb
22506,91,1,SAY47,pm7,r,1.3433048655118596,2017_02_22-HD233_SAY47,0,SidesOfTip
22507,91,1,SAY47,pm7,r,1.3433048655118596,2017_02_22-HD233_SAY47,0,Tip
22508,92,1,SAY47,pm7,r,1.4442623312505256,2017_02_22-HD233_SAY47,0,AnteriorBulb
22509,92,1,SAY47,pm7,r,1.4442623312505256,2017_02_22-HD233_SAY47,0,PosteriorBulb
22510,92,1,SAY47,pm7,r,1.4442623312505256,2017_02_22-HD233_SAY47,0,SidesOfTip
22511,92,1,SAY47,pm7,r,1.4442623312505256,2017_02_22-HD233_SAY47,0,Tip
22512,93,1,SAY47,pm7,r,1.3662801245513125,2017_02_22-HD233_SAY47,0,AnteriorBulb
22513,93,1,SAY47,pm7,r,1.3662801245513125,2017_02_22-HD233_SAY47,0,PosteriorBulb
22514,93,1,SAY47,pm7,r,1.3662801245513125,2017_02_22-HD233_SAY47,0,SidesOfTip
22515,93,1,SAY47,pm7,r,1.3662801245513125,2017_02_22-HD233_SAY47,0,Tip
22516,94,1,SAY47,pm7,r,1.486073149541981,2017_02_22-HD233_SAY47,0,AnteriorBulb
22517,94,1,SAY47,pm7,r,1.486073149541981,2017_02_22-HD233_SAY47,0,PosteriorBulb
22518,94,1,SAY47,pm7,r,1.486073149541981,2017_02_22-HD233_SAY47,0,SidesOfTip
22519,94,1,SAY47,pm7,r,1.486073149541981,2017_02_22-HD233_SAY47,0,Tip
22520,95,1,SAY47,pm7,r,1.4493439773698937,2017_02_22-HD233_SAY47,0,AnteriorBulb
22521,95,1,SAY47,pm7,r,1.4493439773698937,2017_02_22-HD233_SAY47,0,PosteriorBulb
22522,95,1,SAY47,pm7,r,1.4493439773698937,2017_02_22-HD233_SAY47,0,SidesOfTip
22523,95,1,SAY47,pm7,r,1.4493439773698937,2017_02_22-HD233_SAY47,0,Tip
22524,96,1,SAY47,pm7,r,1.4593096322290446,2017_02_22-HD233_SAY47,0,AnteriorBulb
22525,96,1,SAY47,pm7,r,1.4593096322290446,2017_02_22-HD233_SAY47,0,PosteriorBulb
22526,96,1,SAY47,pm7,r,1.4593096322290446,2017_02_22-HD233_SAY47,0,SidesOfTip
22527,96,1,SAY47,pm7,r,1.4593096322290446,2017_02_22-HD233_SAY47,0,Tip
22528,97,1,SAY47,pm7,r,1.4641363180738731,2017_02_22-HD233_SAY47,0,AnteriorBulb
22529,97,1,SAY47,pm7,r,1.4641363180738731,2017_02_22-HD233_SAY47,0,PosteriorBulb
22530,97,1,SAY47,pm7,r,1.4641363180738731,2017_02_22-HD233_SAY47,0,SidesOfTip
22531,97,1,SAY47,pm7,r,1.4641363180738731,2017_02_22-HD233_SAY47,0,Tip
22532,98,1,SAY47,pm7,r,1.3618515793489188,2017_02_22-HD233_SAY47,0,AnteriorBulb
22533,98,1,SAY47,pm7,r,1.3618515793489188,2017_02_22-HD233_SAY47,0,PosteriorBulb
22534,98,1,SAY47,pm7,r,1.3618515793489188,2017_02_22-HD233_SAY47,0,SidesOfTip
22535,98,1,SAY47,pm7,r,1.3618515793489188,2017_02_22-HD233_SAY47,0,Tip
22536,99,1,SAY47,pm7,r,1.4525297153754977,2017_02_22-HD233_SAY47,0,AnteriorBulb
22537,99,1,SAY47,pm7,r,1.4525297153754977,2017_02_22-HD233_SAY47,0,PosteriorBulb
22538,99,1,SAY47,pm7,r,1.4525297153754977,2017_02_22-HD233_SAY47,0,SidesOfTip
22539,99,1,SAY47,pm7,r,1.4525297153754977,2017_02_22-HD233_SAY47,0,Tip
22540,100,1,SAY47,pm7,r,1.3261178354498282,2017_02_22-HD233_SAY47,0,AnteriorBulb
22541,100,1,SAY47,pm7,r,1.3261178354498282,2017_02_22-HD233_SAY47,0,PosteriorBulb
22542,100,1,SAY47,pm7,r,1.3261178354498282,2017_02_22-HD233_SAY47,0,SidesOfTip
22543,100,1,SAY47,pm7,r,1.3261178354498282,2017_02_22-HD233_SAY47,0,Tip
22544,101,1,SAY47,pm7,r,1.502251318576312,2017_02_22-HD233_SAY47,0,AnteriorBulb
22545,101,1,SAY47,pm7,r,1.502251318576312,2017_02_22-HD233_SAY47,0,PosteriorBulb
22546,101,1,SAY47,pm7,r,1.502251318576312,2017_02_22-HD233_SAY47,0,SidesOfTip
22547,101,1,SAY47,pm7,r,1.502251318576312,2017_02_22-HD233_SAY47,0,Tip
22548,102,1,SAY47,pm7,r,1.4445969101048284,2017_02_22-HD233_SAY47,0,AnteriorBulb
22549,102,1,SAY47,pm7,r,1.4445969101048284,2017_02_22-HD233_SAY47,0,PosteriorBulb
22550,102,1,SAY47,pm7,r,1.4445969101048284,2017_02_22-HD233_SAY47,0,SidesOfTip
22551,102,1,SAY47,pm7,r,1.4445969101048284,2017_02_22-HD233_SAY47,0,Tip
22552,103,1,SAY47,pm7,r,1.4684120056658692,2017_02_22-HD233_SAY47,0,AnteriorBulb
22553,103,1,SAY47,pm7,r,1.4684120056658692,2017_02_22-HD233_SAY47,0,PosteriorBulb
22554,103,1,SAY47,pm7,r,1.4684120056658692,2017_02_22-HD233_SAY47,0,SidesOfTip
22555,103,1,SAY47,pm7,r,1.4684120056658692,2017_02_22-HD233_SAY47,0,Tip
22556,104,1,SAY47,pm7,r,1.4360994324308483,2017_02_22-HD233_SAY47,0,AnteriorBulb
22557,104,1,SAY47,pm7,r,1.4360994324308483,2017_02_22-HD233_SAY47,3,PosteriorBulb
22558,104,1,SAY47,pm7,r,1.4360994324308483,2017_02_22-HD233_SAY47,0,SidesOfTip
22559,104,1,SAY47,pm7,r,1.4360994324308483,2017_02_22-HD233_SAY47,1,Tip
22560,105,1,SAY47,pm7,r,1.3785771478168658,2017_02_22-HD233_SAY47,0,AnteriorBulb
22561,105,1,SAY47,pm7,r,1.3785771478168658,2017_02_22-HD233_SAY47,0,PosteriorBulb
22562,105,1,SAY47,pm7,r,1.3785771478168658,2017_02_22-HD233_SAY47,0,SidesOfTip
22563,105,1,SAY47,pm7,r,1.3785771478168658,2017_02_22-HD233_SAY47,0,Tip
22564,106,1,SAY47,pm7,r,1.318517165191707,2017_02_22-HD233_SAY47,0,AnteriorBulb
22565,106,1,SAY47,pm7,r,1.318517165191707,2017_02_22-HD233_SAY47,0,PosteriorBulb
22566,106,1,SAY47,pm7,r,1.318517165191707,2017_02_22-HD233_SAY47,0,SidesOfTip
22567,106,1,SAY47,pm7,r,1.318517165191707,2017_02_22-HD233_SAY47,0,Tip
22568,107,1,SAY47,pm7,r,1.4069220076228486,2017_02_22-HD233_SAY47,0,AnteriorBulb
22569,107,1,SAY47,pm7,r,1.4069220076228486,2017_02_22-HD233_SAY47,0,PosteriorBulb
22570,107,1,SAY47,pm7,r,1.4069220076228486,2017_02_22-HD233_SAY47,0,SidesOfTip
22571,107,1,SAY47,pm7,r,1.4069220076228486,2017_02_22-HD233_SAY47,0,Tip
22572,108,1,SAY47,pm7,r,1.4933537848513871,2017_02_22-HD233_SAY47,0,AnteriorBulb
22573,108,1,SAY47,pm7,r,1.4933537848513871,2017_02_22-HD233_SAY47,0,PosteriorBulb
22574,108,1,SAY47,pm7,r,1.4933537848513871,2017_02_22-HD233_SAY47,0,SidesOfTip
22575,108,1,SAY47,pm7,r,1.4933537848513871,2017_02_22-HD233_SAY47,0,Tip
22576,109,1,SAY47,pm7,r,1.417321699144381,2017_02_22-HD233_SAY47,0,AnteriorBulb
22577,109,1,SAY47,pm7,r,1.417321699144381,2017_02_22-HD233_SAY47,0,PosteriorBulb
22578,109,1,SAY47,pm7,r,1.417321699144381,2017_02_22-HD233_SAY47,0,SidesOfTip
22579,109,1,SAY47,pm7,r,1.417321699144381,2017_02_22-HD233_SAY47,0,Tip
22580,110,1,SAY47,pm7,r,1.3489762003537022,2017_02_22-HD233_SAY47,0,AnteriorBulb
22581,110,1,SAY47,pm7,r,1.3489762003537022,2017_02_22-HD233_SAY47,0,PosteriorBulb
22582,110,1,SAY47,pm7,r,1.3489762003537022,2017_02_22-HD233_SAY47,0,SidesOfTip
22583,110,1,SAY47,pm7,r,1.3489762003537022,2017_02_22-HD233_SAY47,0,Tip
22584,111,1,SAY47,pm7,r,1.4735434243464562,2017_02_22-HD233_SAY47,0,AnteriorBulb
22585,111,1,SAY47,pm7,r,1.4735434243464562,2017_02_22-HD233_SAY47,0,PosteriorBulb
22586,111,1,SAY47,pm7,r,1.4735434243464562,2017_02_22-HD233_SAY47,0,SidesOfTip
22587,111,1,SAY47,pm7,r,1.4735434243464562,2017_02_22-HD233_SAY47,0,Tip
22588,112,1,SAY47,pm7,r,1.5003502999006497,2017_02_22-HD233_SAY47,0,AnteriorBulb
22589,112,1,SAY47,pm7,r,1.5003502999006497,2017_02_22-HD233_SAY47,0,PosteriorBulb
22590,112,1,SAY47,pm7,r,1.5003502999006497,2017_02_22-HD233_SAY47,0,SidesOfTip
22591,112,1,SAY47,pm7,r,1.5003502999006497,2017_02_22-HD233_SAY47,0,Tip
22592,113,1,SAY47,pm7,r,1.4551368372542537,2017_02_22-HD233_SAY47,0,AnteriorBulb
22593,113,1,SAY47,pm7,r,1.4551368372542537,2017_02_22-HD233_SAY47,0,PosteriorBulb
22594,113,1,SAY47,pm7,r,1.4551368372542537,2017_02_22-HD233_SAY47,0,SidesOfTip
22595,113,1,SAY47,pm7,r,1.4551368372542537,2017_02_22-HD233_SAY47,0,Tip
22596,114,1,SAY47,pm7,r,1.4500468351738234,2017_02_22-HD233_SAY47,0,AnteriorBulb
22597,114,1,SAY47,pm7,r,1.4500468351738234,2017_02_22-HD233_SAY47,0,PosteriorBulb
22598,114,1,SAY47,pm7,r,1.4500468351738234,2017_02_22-HD233_SAY47,0,SidesOfTip
22599,114,1,SAY47,pm7,r,1.4500468351738234,2017_02_22-HD233_SAY47,0,Tip
22600,115,1,SAY47,pm7,r,1.2428647176326,2017_02_22-HD233_SAY47,0,AnteriorBulb
22601,115,1,SAY47,pm7,r,1.2428647176326,2017_02_22-HD233_SAY47,0,PosteriorBulb
22602,115,1,SAY47,pm7,r,1.2428647176326,2017_02_22-HD233_SAY47,0,SidesOfTip
22603,115,1,SAY47,pm7,r,1.2428647176326,2017_02_22-HD233_SAY47,0,Tip
22604,116,1,SAY47,pm7,r,1.3265030959796766,2017_02_22-HD233_SAY47,0,AnteriorBulb
22605,116,1,SAY47,pm7,r,1.3265030959796766,2017_02_22-HD233_SAY47,0,PosteriorBulb
22606,116,1,SAY47,pm7,r,1.3265030959796766,2017_02_22-HD233_SAY47,0,SidesOfTip
22607,116,1,SAY47,pm7,r,1.3265030959796766,2017_02_22-HD233_SAY47,0,Tip
22608,117,1,SAY47,pm7,r,1.3862788011070621,2017_02_22-HD233_SAY47,0,AnteriorBulb
22609,117,1,SAY47,pm7,r,1.3862788011070621,2017_02_22-HD233_SAY47,0,PosteriorBulb
22610,117,1,SAY47,pm7,r,1.3862788011070621,2017_02_22-HD233_SAY47,0,SidesOfTip
22611,117,1,SAY47,pm7,r,1.3862788011070621,2017_02_22-HD233_SAY47,0,Tip
22612,118,1,SAY47,pm7,r,1.359331506806121,2017_02_22-HD233_SAY47,0,AnteriorBulb
22613,118,1,SAY47,pm7,r,1.359331506806121,2017_02_22-HD233_SAY47,0,PosteriorBulb
22614,118,1,SAY47,pm7,r,1.359331506806121,2017_02_22-HD233_SAY47,0,SidesOfTip
22615,118,1,SAY47,pm7,r,1.359331506806121,2017_02_22-HD233_SAY47,0,Tip
22616,119,1,SAY47,pm7,r,1.4753737038726984,2017_02_22-HD233_SAY47,0,AnteriorBulb
22617,119,1,SAY47,pm7,r,1.4753737038726984,2017_02_22-HD233_SAY47,0,PosteriorBulb
22618,119,1,SAY47,pm7,r,1.4753737038726984,2017_02_22-HD233_SAY47,0,SidesOfTip
22619,119,1,SAY47,pm7,r,1.4753737038726984,2017_02_22-HD233_SAY47,0,Tip
22620,120,1,SAY47,pm7,r,1.6083526670117376,2017_02_22-HD233_SAY47,0,AnteriorBulb
22621,120,1,SAY47,pm7,r,1.6083526670117376,2017_02_22-HD233_SAY47,0,PosteriorBulb
22622,120,1,SAY47,pm7,r,1.6083526670117376,2017_02_22-HD233_SAY47,0,SidesOfTip
22623,120,1,SAY47,pm7,r,1.6083526670117376,2017_02_22-HD233_SAY47,0,Tip
22624,121,1,SAY47,pm7,r,1.5380941894254683,2017_02_22-HD233_SAY47,0,AnteriorBulb
22625,121,1,SAY47,pm7,r,1.5380941894254683,2017_02_22-HD233_SAY47,0,PosteriorBulb
22626,121,1,SAY47,pm7,r,1.5380941894254683,2017_02_22-HD233_SAY47,0,SidesOfTip
22627,121,1,SAY47,pm7,r,1.5380941894254683,2017_02_22-HD233_SAY47,0,Tip
22628,122,1,SAY47,pm7,r,1.5098449341477274,2017_02_22-HD233_SAY47,0,AnteriorBulb
22629,122,1,SAY47,pm7,r,1.5098449341477274,2017_02_22-HD233_SAY47,0,PosteriorBulb
22630,122,1,SAY47,pm7,r,1.5098449341477274,2017_02_22-HD233_SAY47,0,SidesOfTip
22631,122,1,SAY47,pm7,r,1.5098449341477274,2017_02_22-HD233_SAY47,0,Tip
22632,0,0,HD233,pm7,oxd,0.43172163381167283,2017_02_22-HD233_SAY47,0,AnteriorBulb
22633,0,0,HD233,pm7,oxd,0.43172163381167283,2017_02_22-HD233_SAY47,0,PosteriorBulb
22634,0,0,HD233,pm7,oxd,0.43172163381167283,2017_02_22-HD233_SAY47,0,SidesOfTip
22635,0,0,HD233,pm7,oxd,0.43172163381167283,2017_02_22-HD233_SAY47,1,Tip
22636,1,0,HD233,pm7,oxd,0.4069021087019425,2017_02_22-HD233_SAY47,0,AnteriorBulb
22637,1,0,HD233,pm7,oxd,0.4069021087019425,2017_02_22-HD233_SAY47,0,PosteriorBulb
22638,1,0,HD233,pm7,oxd,0.4069021087019425,2017_02_22-HD233_SAY47,0,SidesOfTip
22639,1,0,HD233,pm7,oxd,0.4069021087019425,2017_02_22-HD233_SAY47,0,Tip
22640,2,0,HD233,pm7,oxd,0.38670844323689463,2017_02_22-HD233_SAY47,0,AnteriorBulb
22641,2,0,HD233,pm7,oxd,0.38670844323689463,2017_02_22-HD233_SAY47,0,PosteriorBulb
22642,2,0,HD233,pm7,oxd,0.38670844323689463,2017_02_22-HD233_SAY47,0,SidesOfTip
22643,2,0,HD233,pm7,oxd,0.38670844323689463,2017_02_22-HD233_SAY47,0,Tip
22644,3,0,HD233,pm7,oxd,0.48240664195205746,2017_02_22-HD233_SAY47,0,AnteriorBulb
22645,3,0,HD233,pm7,oxd,0.48240664195205746,2017_02_22-HD233_SAY47,0,PosteriorBulb
22646,3,0,HD233,pm7,oxd,0.48240664195205746,2017_02_22-HD233_SAY47,0,SidesOfTip
22647,3,0,HD233,pm7,oxd,0.48240664195205746,2017_02_22-HD233_SAY47,0,Tip
22648,4,0,HD233,pm7,oxd,0.4845283913974822,2017_02_22-HD233_SAY47,0,AnteriorBulb
22649,4,0,HD233,pm7,oxd,0.4845283913974822,2017_02_22-HD233_SAY47,0,PosteriorBulb
