pair_id,region,midline_strategy,movement_region,movement,error,i410_1,i410_2
9,pm5,RS,Tip,0,47.0836098545396,4049.12633981564,4081.47127487825
9,pm5,RD,Tip,0,47.7368866986865,4049.12633981564,4081.47127487825
9,pm6,US,PosteriorBulb,0,57.4366802239563,6908.5558054792,6938.66733265692
9,pm6,UD,PosteriorBulb,0,33.1511938534277,6908.5558054792,6938.66733265692
9,pm6,RS,PosteriorBulb,0,47.2546329962021,6908.5558054792,6938.66733265692
9,pm6,RD,PosteriorBulb,0,26.7187547644227,6908.5558054792,6938.66733265692
9,pm6,US,AnteriorBulb,0,57.4366802239563,6908.5558054792,6938.66733265692
9,pm6,UD,AnteriorBulb,0,33.1511938534277,6908.5558054792,6938.66733265692
9,pm6,RS,AnteriorBulb,0,47.2546329962021,6908.5558054792,6938.66733265692
9,pm6,RD,AnteriorBulb,0,26.7187547644227,6908.5558054792,6938.66733265692
9,pm6,US,SidesOfTip,0,57.4366802239563,6908.5558054792,6938.66733265692
9,pm6,UD,SidesOfTip,0,33.1511938534277,6908.5558054792,6938.66733265692
9,pm6,RS,SidesOfTip,0,47.2546329962021,6908.5558054792,6938.66733265692
9,pm6,RD,SidesOfTip,0,26.7187547644227,6908.5558054792,6938.66733265692
9,pm6,US,Tip,0,57.4366802239563,6908.5558054792,6938.66733265692
9,pm6,UD,Tip,0,33.1511938534277,6908.5558054792,6938.66733265692
9,pm6,RS,Tip,0,47.2546329962021,6908.5558054792,6938.66733265692
9,pm6,RD,Tip,0,26.7187547644227,6908.5558054792,6938.66733265692
9,pm7,US,PosteriorBulb,0,44.9593190724419,10442.032001294,10410.3387095506
9,pm7,UD,PosteriorBulb,0,50.7735908061825,10442.032001294,10410.3387095506
9,pm7,RS,PosteriorBulb,0,21.5951906011041,10442.032001294,10410.3387095506
9,pm7,RD,PosteriorBulb,0,23.9542754238836,10442.032001294,10410.3387095506
9,pm7,US,AnteriorBulb,0,44.9593190724419,10442.032001294,10410.3387095506
9,pm7,UD,AnteriorBulb,0,50.7735908061825,10442.032001294,10410.3387095506
9,pm7,RS,AnteriorBulb,0,21.5951906011041,10442.032001294,10410.3387095506
9,pm7,RD,AnteriorBulb,0,23.9542754238836,10442.032001294,10410.3387095506
9,pm7,US,SidesOfTip,0,44.9593190724419,10442.032001294,10410.3387095506
9,pm7,UD,SidesOfTip,0,50.7735908061825,10442.032001294,10410.3387095506
9,pm7,RS,SidesOfTip,0,21.5951906011041,10442.032001294,10410.3387095506
9,pm7,RD,SidesOfTip,0,23.9542754238836,10442.032001294,10410.3387095506
9,pm7,US,Tip,0,44.9593190724419,10442.032001294,10410.3387095506
9,pm7,UD,Tip,0,50.7735908061825,10442.032001294,10410.3387095506
9,pm7,RS,Tip,0,21.5951906011041,10442.032001294,10410.3387095506
9,pm7,RD,Tip,0,23.9542754238836,10442.032001294,10410.3387095506
9,medial_axis,US,PosteriorBulb,0,67.5315298743933,6284.06543581347,6300.70814539774
9,medial_axis,UD,PosteriorBulb,0,69.7853126094631,6284.06543581347,6300.70814539774
9,medial_axis,RS,PosteriorBulb,0,49.0560686364575,6284.06543581347,6300.70814539774
9,medial_axis,RD,PosteriorBulb,0,50.2421003280369,6284.06543581347,6300.70814539774
9,medial_axis,US,AnteriorBulb,0,67.5315298743933,6284.06543581347,6300.70814539774
9,medial_axis,UD,AnteriorBulb,0,69.7853126094631,6284.06543581347,6300.70814539774
9,medial_axis,RS,AnteriorBulb,0,49.0560686364575,6284.06543581347,6300.70814539774
9,medial_axis,RD,AnteriorBulb,0,50.2421003280369,6284.06543581347,6300.70814539774
9,medial_axis,US,SidesOfTip,0,67.5315298743933,6284.06543581347,6300.70814539774
9,medial_axis,UD,SidesOfTip,0,69.7853126094631,6284.06543581347,6300.70814539774
9,medial_axis,RS,SidesOfTip,0,49.0560686364575,6284.06543581347,6300.70814539774
9,medial_axis,RD,SidesOfTip,0,50.2421003280369,6284.06543581347,6300.70814539774
9,medial_axis,US,Tip,0,67.5315298743933,6284.06543581347,6300.70814539774
9,medial_axis,UD,Tip,0,69.7853126094631,6284.06543581347,6300.70814539774
9,medial_axis,RS,Tip,0,49.0560686364575,6284.06543581347,6300.70814539774
9,medial_axis,RD,Tip,0,50.2421003280369,6284.06543581347,6300.70814539774
9,pharynx,US,PosteriorBulb,0,65.4557646729628,6049.67659996075,6064.35001570477
9,pharynx,UD,PosteriorBulb,0,67.433205340033,6049.67659996075,6064.35001570477
9,pharynx,RS,PosteriorBulb,0,47.8244661757257,6049.67659996075,6064.35001570477
9,pharynx,RD,PosteriorBulb,0,48.6484344819112,6049.67659996075,6064.35001570477
9,pharynx,US,AnteriorBulb,0,65.4557646729628,6049.67659996075,6064.35001570477
9,pharynx,UD,AnteriorBulb,0,67.433205340033,6049.67659996075,6064.35001570477
9,pharynx,RS,AnteriorBulb,0,47.8244661757257,6049.67659996075,6064.35001570477
9,pharynx,RD,AnteriorBulb,0,48.6484344819112,6049.67659996075,6064.35001570477
9,pharynx,US,SidesOfTip,0,65.4557646729628,6049.67659996075,6064.35001570477
9,pharynx,UD,SidesOfTip,0,67.433205340033,6049.67659996075,6064.35001570477
9,pharynx,RS,SidesOfTip,0,47.8244661757257,6049.67659996075,6064.35001570477
9,pharynx,RD,SidesOfTip,0,48.6484344819112,6049.67659996075,6064.35001570477
9,pharynx,US,Tip,0,65.4557646729628,6049.67659996075,6064.35001570477
9,pharynx,UD,Tip,0,67.433205340033,6049.67659996075,6064.35001570477
9,pharynx,RS,Tip,0,47.8244661757257,6049.67659996075,6064.35001570477
9,pharynx,RD,Tip,0,48.6484344819112,6049.67659996075,6064.35001570477
10,postPM3,US,PosteriorBulb,0,23.0140114038163,3902.88597376465,3902.27031765817
10,postPM3,UD,PosteriorBulb,0,28.8274314947526,3902.88597376465,3902.27031765817
10,postPM3,RS,PosteriorBulb,0,19.5977498124515,3902.88597376465,3902.27031765817
10,postPM3,RD,PosteriorBulb,0,30.1502239419939,3902.88597376465,3902.27031765817
10,postPM3,US,AnteriorBulb,0,23.0140114038163,3902.88597376465,3902.27031765817
10,postPM3,UD,AnteriorBulb,0,28.8274314947526,3902.88597376465,3902.27031765817
10,postPM3,RS,AnteriorBulb,0,19.5977498124515,3902.88597376465,3902.27031765817
10,postPM3,RD,AnteriorBulb,0,30.1502239419939,3902.88597376465,3902.27031765817
10,postPM3,US,SidesOfTip,0,23.0140114038163,3902.88597376465,3902.27031765817
10,postPM3,UD,SidesOfTip,0,28.8274314947526,3902.88597376465,3902.27031765817
10,postPM3,RS,SidesOfTip,0,19.5977498124515,3902.88597376465,3902.27031765817
10,postPM3,RD,SidesOfTip,0,30.1502239419939,3902.88597376465,3902.27031765817
10,postPM3,US,Tip,0,23.0140114038163,3902.88597376465,3902.27031765817
10,postPM3,UD,Tip,0,28.8274314947526,3902.88597376465,3902.27031765817
10,postPM3,RS,Tip,0,19.5977498124515,3902.88597376465,3902.27031765817
10,postPM3,RD,Tip,0,30.1502239419939,3902.88597376465,3902.27031765817
10,prePM7,US,PosteriorBulb,0,78.2358349598618,3762.25580757296,3666.8320238878
10,prePM7,UD,PosteriorBulb,0,95.4237836851664,3762.25580757296,3666.8320238878
10,prePM7,RS,PosteriorBulb,0,46.9699022190942,3762.25580757296,3666.8320238878
10,prePM7,RD,PosteriorBulb,0,66.040360797853,3762.25580757296,3666.8320238878
10,prePM7,US,AnteriorBulb,0,78.2358349598618,3762.25580757296,3666.8320238878
10,prePM7,UD,AnteriorBulb,0,95.4237836851664,3762.25580757296,3666.8320238878
10,prePM7,RS,AnteriorBulb,0,46.9699022190942,3762.25580757296,3666.8320238878
10,prePM7,RD,AnteriorBulb,0,66.040360797853,3762.25580757296,3666.8320238878
10,prePM7,US,SidesOfTip,0,78.2358349598618,3762.25580757296,3666.8320238878
10,prePM7,UD,SidesOfTip,0,95.4237836851664,3762.25580757296,3666.8320238878
10,prePM7,RS,SidesOfTip,0,46.9699022190942,3762.25580757296,3666.8320238878
10,prePM7,RD,SidesOfTip,0,66.040360797853,3762.25580757296,3666.8320238878
10,prePM7,US,Tip,0,78.2358349598618,3762.25580757296,3666.8320238878
10,prePM7,UD,Tip,0,95.4237836851664,3762.25580757296,3666.8320238878
10,prePM7,RS,Tip,0,46.9699022190942,3762.25580757296,3666.8320238878
10,prePM7,RD,Tip,0,66.040360797853,3762.25580757296,3666.8320238878
10,pm3,US,PosteriorBulb,0,68.6412653756659,7088.74916819416,7064.44698165351
10,pm3,UD,PosteriorBulb,0,68.4799448559421,7088.74916819416,7064.44698165351
10,pm3,RS,PosteriorBulb,0,34.9077619005537,7088.74916819416,7064.44698165351
10,pm3,RD,PosteriorBulb,0,35.9129396856301,7088.74916819416,7064.44698165351
10,pm3,US,AnteriorBulb,0,68.6412653756659,7088.74916819416,7064.44698165351
10,pm3,UD,AnteriorBulb,0,68.4799448559421,7088.74916819416,7064.44698165351
10,pm3,RS,AnteriorBulb,0,34.9077619005537,7088.74916819416,7064.44698165351
10,pm3,RD,AnteriorBulb,0,35.9129396856301,7088.74916819416,7064.44698165351
10,pm3,US,SidesOfTip,0,68.6412653756659,7088.74916819416,7064.44698165351
10,pm3,UD,SidesOfTip,0,68.4799448559421,7088.74916819416,7064.44698165351
10,pm3,RS,SidesOfTip,0,34.9077619005537,7088.74916819416,7064.44698165351
10,pm3,RD,SidesOfTip,0,35.9129396856301,7088.74916819416,7064.44698165351
10,pm3,US,Tip,0,68.6412653756659,7088.74916819416,7064.44698165351
10,pm3,UD,Tip,0,68.4799448559421,7088.74916819416,7064.44698165351
10,pm3,RS,Tip,0,34.9077619005537,7088.74916819416,7064.44698165351
10,pm3,RD,Tip,0,35.9129396856301,7088.74916819416,7064.44698165351
10,pm4,US,PosteriorBulb,0,60.5124974014028,8651.19715005562,8628.85486816706
10,pm4,UD,PosteriorBulb,0,57.0684585978095,8651.19715005562,8628.85486816706
10,pm4,RS,PosteriorBulb,0,27.5810773578155,8651.19715005562,8628.85486816706
10,pm4,RD,PosteriorBulb,0,25.1172375968647,8651.19715005562,8628.85486816706
10,pm4,US,AnteriorBulb,0,60.5124974014028,8651.19715005562,8628.85486816706
10,pm4,UD,AnteriorBulb,0,57.0684585978095,8651.19715005562,8628.85486816706
10,pm4,RS,AnteriorBulb,0,27.5810773578155,8651.19715005562,8628.85486816706
10,pm4,RD,AnteriorBulb,0,25.1172375968647,8651.19715005562,8628.85486816706
10,pm4,US,SidesOfTip,0,60.5124974014028,8651.19715005562,8628.85486816706
10,pm4,UD,SidesOfTip,0,57.0684585978095,8651.19715005562,8628.85486816706
10,pm4,RS,SidesOfTip,0,27.5810773578155,8651.19715005562,8628.85486816706
10,pm4,RD,SidesOfTip,0,25.1172375968647,8651.19715005562,8628.85486816706
10,pm4,US,Tip,0,60.5124974014028,8651.19715005562,8628.85486816706
10,pm4,UD,Tip,0,57.0684585978095,8651.19715005562,8628.85486816706
10,pm4,RS,Tip,0,27.5810773578155,8651.19715005562,8628.85486816706
10,pm4,RD,Tip,0,25.1172375968647,8651.19715005562,8628.85486816706
10,pm5,US,PosteriorBulb,0,80.5959764443538,4095.45946583239,4077.23157440547
10,pm5,UD,PosteriorBulb,0,83.8981864259642,4095.45946583239,4077.23157440547
10,pm5,RS,PosteriorBulb,0,51.276132238234,4095.45946583239,4077.23157440547
10,pm5,RD,PosteriorBulb,0,58.4199738789701,4095.45946583239,4077.23157440547
10,pm5,US,AnteriorBulb,0,80.5959764443538,4095.45946583239,4077.23157440547
10,pm5,UD,AnteriorBulb,0,83.8981864259642,4095.45946583239,4077.23157440547
10,pm5,RS,AnteriorBulb,0,51.276132238234,4095.45946583239,4077.23157440547
10,pm5,RD,AnteriorBulb,0,58.4199738789701,4095.45946583239,4077.23157440547
10,pm5,US,SidesOfTip,0,80.5959764443538,4095.45946583239,4077.23157440547
10,pm5,UD,SidesOfTip,0,83.8981864259642,4095.45946583239,4077.23157440547
10,pm5,RS,SidesOfTip,0,51.276132238234,4095.45946583239,4077.23157440547
10,pm5,RD,SidesOfTip,0,58.4199738789701,4095.45946583239,4077.23157440547
10,pm5,US,Tip,0,80.5959764443538,4095.45946583239,4077.23157440547
10,pm5,UD,Tip,0,83.8981864259642,4095.45946583239,4077.23157440547
10,pm5,RS,Tip,0,51.276132238234,4095.45946583239,4077.23157440547
10,pm5,RD,Tip,0,58.4199738789701,4095.45946583239,4077.23157440547
10,pm6,US,PosteriorBulb,0,65.9903383456966,6988.22669213412,6968.67561770411
10,pm6,UD,PosteriorBulb,0,68.0691829899658,6988.22669213412,6968.67561770411
10,pm6,RS,PosteriorBulb,0,32.6474651122339,6988.22669213412,6968.67561770411
10,pm6,RD,PosteriorBulb,0,32.7652807581816,6988.22669213412,6968.67561770411
10,pm6,US,AnteriorBulb,0,65.9903383456966,6988.22669213412,6968.67561770411
10,pm6,UD,AnteriorBulb,0,68.0691829899658,6988.22669213412,6968.67561770411
10,pm6,RS,AnteriorBulb,0,32.6474651122339,6988.22669213412,6968.67561770411
10,pm6,RD,AnteriorBulb,0,32.7652807581816,6988.22669213412,6968.67561770411
10,pm6,US,SidesOfTip,0,65.9903383456966,6988.22669213412,6968.67561770411
10,pm6,UD,SidesOfTip,0,68.0691829899658,6988.22669213412,6968.67561770411
10,pm6,RS,SidesOfTip,0,32.6474651122339,6988.22669213412,6968.67561770411
10,pm6,RD,SidesOfTip,0,32.7652807581816,6988.22669213412,6968.67561770411
10,pm6,US,Tip,0,65.9903383456966,6988.22669213412,6968.67561770411
10,pm6,UD,Tip,0,68.0691829899658,6988.22669213412,6968.67561770411
10,pm6,RS,Tip,0,32.6474651122339,6988.22669213412,6968.67561770411
10,pm6,RD,Tip,0,32.7652807581816,6988.22669213412,6968.67561770411
10,pm7,US,PosteriorBulb,0,59.1869626288208,10511.2129675829,10498.5874120303
10,pm7,UD,PosteriorBulb,0,57.3190645817324,10511.2129675829,10498.5874120303
10,pm7,RS,PosteriorBulb,0,56.4326788937089,10511.2129675829,10498.5874120303
10,pm7,RD,PosteriorBulb,0,44.9443994458845,10511.2129675829,10498.5874120303
10,pm7,US,AnteriorBulb,0,59.1869626288208,10511.2129675829,10498.5874120303
10,pm7,UD,AnteriorBulb,0,57.3190645817324,10511.2129675829,10498.5874120303
10,pm7,RS,AnteriorBulb,0,56.4326788937089,10511.2129675829,10498.5874120303
10,pm7,RD,AnteriorBulb,0,44.9443994458845,10511.2129675829,10498.5874120303
10,pm7,US,SidesOfTip,0,59.1869626288208,10511.2129675829,10498.5874120303
10,pm7,UD,SidesOfTip,0,57.3190645817324,10511.2129675829,10498.5874120303
10,pm7,RS,SidesOfTip,0,56.4326788937089,10511.2129675829,10498.5874120303
10,pm7,RD,SidesOfTip,0,44.9443994458845,10511.2129675829,10498.5874120303
10,pm7,US,Tip,0,59.1869626288208,10511.2129675829,10498.5874120303
10,pm7,UD,Tip,0,57.3190645817324,10511.2129675829,10498.5874120303
10,pm7,RS,Tip,0,56.4326788937089,10511.2129675829,10498.5874120303
10,pm7,RD,Tip,0,44.9443994458845,10511.2129675829,10498.5874120303
10,medial_axis,US,PosteriorBulb,0,68.042214946069,6346.68260747049,6325.91326794519
10,medial_axis,UD,PosteriorBulb,0,70.7880130862259,6346.68260747049,6325.91326794519
10,medial_axis,RS,PosteriorBulb,0,40.7820087571438,6346.68260747049,6325.91326794519
10,medial_axis,RD,PosteriorBulb,0,44.1161267443,6346.68260747049,6325.91326794519
10,medial_axis,US,AnteriorBulb,0,68.042214946069,6346.68260747049,6325.91326794519
10,medial_axis,UD,AnteriorBulb,0,70.7880130862259,6346.68260747049,6325.91326794519
10,medial_axis,RS,AnteriorBulb,0,40.7820087571438,6346.68260747049,6325.91326794519
10,medial_axis,RD,AnteriorBulb,0,44.1161267443,6346.68260747049,6325.91326794519
10,medial_axis,US,SidesOfTip,0,68.042214946069,6346.68260747049,6325.91326794519
10,medial_axis,UD,SidesOfTip,0,70.7880130862259,6346.68260747049,6325.91326794519
10,medial_axis,RS,SidesOfTip,0,40.7820087571438,6346.68260747049,6325.91326794519
10,medial_axis,RD,SidesOfTip,0,44.1161267443,6346.68260747049,6325.91326794519
10,medial_axis,US,Tip,0,68.042214946069,6346.68260747049,6325.91326794519
10,medial_axis,UD,Tip,0,70.7880130862259,6346.68260747049,6325.91326794519
10,medial_axis,RS,Tip,0,40.7820087571438,6346.68260747049,6325.91326794519
10,medial_axis,RD,Tip,0,44.1161267443,6346.68260747049,6325.91326794519
10,pharynx,US,PosteriorBulb,0,65.5904350177592,6108.46595699838,6087.50276873512
10,pharynx,UD,PosteriorBulb,0,68.4809281461336,6108.46595699838,6087.50276873512
10,pharynx,RS,PosteriorBulb,0,39.2407096432564,6108.46595699838,6087.50276873512
10,pharynx,RD,PosteriorBulb,0,43.2339652492752,6108.46595699838,6087.50276873512
10,pharynx,US,AnteriorBulb,0,65.5904350177592,6108.46595699838,6087.50276873512
10,pharynx,UD,AnteriorBulb,0,68.4809281461336,6108.46595699838,6087.50276873512
10,pharynx,RS,AnteriorBulb,0,39.2407096432564,6108.46595699838,6087.50276873512
10,pharynx,RD,AnteriorBulb,0,43.2339652492752,6108.46595699838,6087.50276873512
10,pharynx,US,SidesOfTip,0,65.5904350177592,6108.46595699838,6087.50276873512
10,pharynx,UD,SidesOfTip,0,68.4809281461336,6108.46595699838,6087.50276873512
10,pharynx,RS,SidesOfTip,0,39.2407096432564,6108.46595699838,6087.50276873512
10,pharynx,RD,SidesOfTip,0,43.2339652492752,6108.46595699838,6087.50276873512
10,pharynx,US,Tip,0,65.5904350177592,6108.46595699838,6087.50276873512
10,pharynx,UD,Tip,0,68.4809281461336,6108.46595699838,6087.50276873512
10,pharynx,RS,Tip,0,39.2407096432564,6108.46595699838,6087.50276873512
10,pharynx,RD,Tip,0,43.2339652492752,6108.46595699838,6087.50276873512
11,postPM3,US,PosteriorBulb,3,110.406615653859,3947.33687884355,3860.425764214
11,postPM3,UD,PosteriorBulb,3,87.6310780568439,3947.33687884355,3860.425764214
11,postPM3,RS,PosteriorBulb,3,51.7150521482769,3947.33687884355,3860.425764214
11,postPM3,RD,PosteriorBulb,3,38.7810442451431,3947.33687884355,3860.425764214
11,postPM3,US,AnteriorBulb,2,110.406615653859,3947.33687884355,3860.425764214
11,postPM3,UD,AnteriorBulb,2,87.6310780568439,3947.33687884355,3860.425764214
11,postPM3,RS,AnteriorBulb,2,51.7150521482769,3947.33687884355,3860.425764214
11,postPM3,RD,AnteriorBulb,2,38.7810442451431,3947.33687884355,3860.425764214
11,postPM3,US,SidesOfTip,0,110.406615653859,3947.33687884355,3860.425764214
11,postPM3,UD,SidesOfTip,0,87.6310780568439,3947.33687884355,3860.425764214
11,postPM3,RS,SidesOfTip,0,51.7150521482769,3947.33687884355,3860.425764214
11,postPM3,RD,SidesOfTip,0,38.7810442451431,3947.33687884355,3860.425764214
11,postPM3,US,Tip,1,110.406615653859,3947.33687884355,3860.425764214
11,postPM3,UD,Tip,1,87.6310780568439,3947.33687884355,3860.425764214
11,postPM3,RS,Tip,1,51.7150521482769,3947.33687884355,3860.425764214
11,postPM3,RD,Tip,1,38.7810442451431,3947.33687884355,3860.425764214
11,prePM7,US,PosteriorBulb,3,138.782285914932,3760.60155329125,3624.21192932496
11,prePM7,UD,PosteriorBulb,3,160.287466321627,3760.60155329125,3624.21192932496
11,prePM7,RS,PosteriorBulb,3,79.8211170194076,3760.60155329125,3624.21192932496
11,prePM7,RD,PosteriorBulb,3,49.97468141491,3760.60155329125,3624.21192932496
11,prePM7,US,AnteriorBulb,2,138.782285914932,3760.60155329125,3624.21192932496
11,prePM7,UD,AnteriorBulb,2,160.287466321627,3760.60155329125,3624.21192932496
11,prePM7,RS,AnteriorBulb,2,79.8211170194076,3760.60155329125,3624.21192932496
11,prePM7,RD,AnteriorBulb,2,49.97468141491,3760.60155329125,3624.21192932496
11,prePM7,US,SidesOfTip,0,138.782285914932,3760.60155329125,3624.21192932496
11,prePM7,UD,SidesOfTip,0,160.287466321627,3760.60155329125,3624.21192932496
11,prePM7,RS,SidesOfTip,0,79.8211170194076,3760.60155329125,3624.21192932496
11,prePM7,RD,SidesOfTip,0,49.97468141491,3760.60155329125,3624.21192932496
11,prePM7,US,Tip,1,138.782285914932,3760.60155329125,3624.21192932496
11,prePM7,UD,Tip,1,160.287466321627,3760.60155329125,3624.21192932496
11,prePM7,RS,Tip,1,79.8211170194076,3760.60155329125,3624.21192932496
11,prePM7,RD,Tip,1,49.97468141491,3760.60155329125,3624.21192932496
11,pm3,US,PosteriorBulb,3,123.969266752287,7116.02891301241,7072.33230173788
11,pm3,UD,PosteriorBulb,3,127.253238328889,7116.02891301241,7072.33230173788
11,pm3,RS,PosteriorBulb,3,83.6681033041234,7116.02891301241,7072.33230173788
11,pm3,RD,PosteriorBulb,3,88.4133804498603,7116.02891301241,7072.33230173788
11,pm3,US,AnteriorBulb,2,123.969266752287,7116.02891301241,7072.33230173788
11,pm3,UD,AnteriorBulb,2,127.253238328889,7116.02891301241,7072.33230173788
11,pm3,RS,AnteriorBulb,2,83.6681033041234,7116.02891301241,7072.33230173788
11,pm3,RD,AnteriorBulb,2,88.4133804498603,7116.02891301241,7072.33230173788
11,pm3,US,SidesOfTip,0,123.969266752287,7116.02891301241,7072.33230173788
11,pm3,UD,SidesOfTip,0,127.253238328889,7116.02891301241,7072.33230173788
11,pm3,RS,SidesOfTip,0,83.6681033041234,7116.02891301241,7072.33230173788
11,pm3,RD,SidesOfTip,0,88.4133804498603,7116.02891301241,7072.33230173788
11,pm3,US,Tip,1,123.969266752287,7116.02891301241,7072.33230173788
11,pm3,UD,Tip,1,127.253238328889,7116.02891301241,7072.33230173788
11,pm3,RS,Tip,1,83.6681033041234,7116.02891301241,7072.33230173788
11,pm3,RD,Tip,1,88.4133804498603,7116.02891301241,7072.33230173788
11,pm4,US,PosteriorBulb,3,262.88602038814,8713.53291454472,8677.64803234013
11,pm4,UD,PosteriorBulb,3,280.434597183949,8713.53291454472,8677.64803234013
11,pm4,RS,PosteriorBulb,3,100.789495715119,8713.53291454472,8677.64803234013
11,pm4,RD,PosteriorBulb,3,105.184810413191,8713.53291454472,8677.64803234013
11,pm4,US,AnteriorBulb,2,262.88602038814,8713.53291454472,8677.64803234013
11,pm4,UD,AnteriorBulb,2,280.434597183949,8713.53291454472,8677.64803234013
11,pm4,RS,AnteriorBulb,2,100.789495715119,8713.53291454472,8677.64803234013
11,pm4,RD,AnteriorBulb,2,105.184810413191,8713.53291454472,8677.64803234013
11,pm4,US,SidesOfTip,0,262.88602038814,8713.53291454472,8677.64803234013
11,pm4,UD,SidesOfTip,0,280.434597183949,8713.53291454472,8677.64803234013
11,pm4,RS,SidesOfTip,0,100.789495715119,8713.53291454472,8677.64803234013
11,pm4,RD,SidesOfTip,0,105.184810413191,8713.53291454472,8677.64803234013
11,pm4,US,Tip,1,262.88602038814,8713.53291454472,8677.64803234013
11,pm4,UD,Tip,1,280.434597183949,8713.53291454472,8677.64803234013
11,pm4,RS,Tip,1,100.789495715119,8713.53291454472,8677.64803234013
11,pm4,RD,Tip,1,105.184810413191,8713.53291454472,8677.64803234013
11,pm5,US,PosteriorBulb,3,146.426271118488,4056.36687517958,4020.40085235973
11,pm5,UD,PosteriorBulb,3,151.628895296018,4056.36687517958,4020.40085235973
11,pm5,RS,PosteriorBulb,3,101.148080287151,4056.36687517958,4020.40085235973
